soc.religion.christian,johnsd rpi edu d johnson newsgroup soc religion christi subject re accept jeesu heart message id apr atho rutger edu d apr gmt send hedrick atho rutger edu rep johnsd rpi edu organiza sun microsystem lin approv christi arami rutger edu article atho rutger edu jayne mmalt guild org jayne kulikauska writ gsu uxa ecn bgu edu er mola writ first athe post immature flame start rath expre opinion intend audi delet we just animal we ne sleep food we reproduce we die don t me defend er mola find somewhat anno someone pop alt athe tell u usu atheist belief c certain s christian might anno d like point thing glad athe seem trag people choose me ex me god me atheist point view w me life get go get make fr gift me nev quite understood god c just g life me actu sa exist x giv purpose care accept th digre terr go liv one fear death life true miserab ex doubt er endur life c enjo c l like purposefull c l get someth done one endeavour make otherw sa terr feel sorr er yet attempt share jo life consid evid infect nature christi probab true remeb almost certain se particul jo illu w maybe isn t bad christi fr hum person think love choose cre athe fr hum person think love choose cre will l forev god ah now we begin diverge will l forev anyone don t think will eith welcome opinion matt chr kind drug tend agr s opinion unlike drug religion norm part hum societi think outliv usefull evident quite ordin norm thing hav t prov leth hum yet drug replace chr emp spot god shap hole heart must someth ease pain heard claim quite tim anybod know first came god shap hole busi effect subst abuse recover program involve meet peopl spiritu need might w provide evid next time make claim like thank er post help appreci much god ble hope will someda jo fill abund life don t know er think w assume le jo fill abund life hold certain belief d johnson god said jeeze dull dull genesi opinion probab show know
soc.religion.christian,phil bowermast newsgroup soc religion christi subject re arrog christian message id apr atho rutger edu d apr gmt send hedrick atho rutger edu organiza u s w advanc technologi lin approv christi arami rutger edu article apr atho rutger edu dleon and bgsu edu pixie wrote article apr atho rutger edu vbv r d eeap cwru edu virgilio de b velasco jr wrote we affirm absolut scripture we arrog moralist we believe god truth reve truth word therefore we hold prec strateg import absolut pardon humble athe exact diff hold reve truth blind faith basi e regard evid ma find contr absolute truth ful expect people believe arrog both check good dictioanr thesauru think will find arrog offen exhibi presum re superi paraphrase webst s arrognace pride haughti person c believe absolute truth ev blind whatev mean without obnox just person c humble auth question de the rep athi quite arrog arrog believe rel believe present other overwhelm experi christian arrog apologoz behalf offfend experi least forum like usenet s good mix people arrog christian athiest seem occur equ number phil he we re talk phone compan phone compan doesn t opinion kind stuff
soc.religion.christian,dlecoint garnet acn fsu edu dariu lecointe newsgroup soc religion christi subject re sabbath admission message id apr atho rutger edu d apr gmt send hedrick atho rutger edu organiza florida st univer lin approv christi arami rutger edu someone sent faq e mail post response m enforc inclu limit faq reader probab hav t se clh chr warn anyone break one least commandment teach oth will call least k heav matt faq full err must respond hope whoev maintain will remove parti theo brother sister new faith examin decalogue close ve not fourth command pret specif keep sabbath da stat th da saturda sabbath christi religion keep atleast go church sunda s frequent ask qu ever time ari cau month deb let s c answ direct ba s law giv mo part specif covenanent jew u ar t jew we ar t part cov argu e christi histor wheth mosa law app gentil became christian c s account deb act main qu circumci keep sabbath part well apostl conclud we ne become jew ord become christian therefore rul circumci app u law known m reve mount sinai rom not law transgr sin ex sinai ed sabbath kept reve sinai ex problem first cov law prom undergird god want perform will liv people ign year slaver promi ev sa we will new cov ba bett promi heb rath awa law god promi put law mind write heart heb includ sabbath act select inclu sabbath import jew circumci attempt made awa sabbath reac ev strident record act confuse week sabbath decalogue ceremoni sabbath occur time week part law ceremoni add transgr m law g israel stand god s people time god graft gentil roma sa adop glor covenant giv law service god promi belong israelit explana paul mak cle born israel enough israel israel v g sa ye chr s ye abraham s se heir accord prom christian abraham s se jew israelit ph criterion spiritu we joint heir jesu ba prom god made people israelit christian agr ot law app u part specif covenanent jew we also expect s simil thing god expect jew thing expect u s god howev sev wa de da common approach sep ot commandment m ceremoni ceremoni commandment app jew part specif mosa cov thinsg like kosh law circumci m law app everyone command part m law except command sabbath believe people take approach sa specif require w sabbath part ceremoni law g obliga w regul part g m law thu christian fr choose specif time we w people probab agr wrong c sabbath command ceremoni part law predat ceremoni law fr choose time w ev follow da w origin pag sun w rath g da god ble sanctifi hallow exchange one church leader agr bibl founda s sabbath admission soc religion christi b stud rad approach g connect john calvin reform tradi sa law whole long bind instead we entire grace behavi guid sole love portion ot law still use guid prop speak leg bind u practice people take posi believe safe leave christian without m guidannce we ma long law sinner s safe u go situation principl guide u we re good self justifica safe thu christian m guid thing like jesu teaching paul s advice etc ma precise law serve much func large content m law prev analysi calvin den we fix leg responsibil w specif da sa giv hum weak discipline regul w import care calvin theologi sa guide god sa law mean we keep law sec law we trouble sabbath command one god thought import enough sa rememb stud word deep will note message we long condemna law fre grace god cop pull spe court ask merc judge throw book giv grace walk court sa c now go spe now grace grace now dr within spe limit paul add rom di we make void law faith god forbid yea we establ law wherefore law ho command ho just good rom anal specif da issue matt tradi we w sunda memori chr s resurrec s deb act show e christi w common analysi show jew christian continu go jew serv sabbath specif christi service necessari held act show w first da sunda c also impli gathering da group continue believe christian w sabbath saturda b known seventh da adventist jehovah s witne argue act regul w service speci meet s paul c doesn t explicit sa s regul w service pref implica fact care stud act show meet saturda night sunda morn paul go w service set long journe foot asso ic wa c equ la store go w service s cle issue contest one paul s time s rom paul s advice we care judg issu like one person se specif da mandat god anoth observ specif da hon lord believ w fr restriction also hon lord believe sabbath still mandat argue paul referr sabbath w note howev col sa someth simil brief explicit mention sabbath wrong sabbath da ceremoni law sabbath da m law differenc among christian use word sabbath origin term referr th da jew da w man christian now use ref sunda da christi w large c app th whatev couple different numb schem command reform tradi distinguish sabbath observ mandat jew lord s da fr christi w ref c find nt rev also differenc law regard da man christian support blue law secul law church law sett aside da cau people spend w rad anti leg approach se regulation return jew sabbath appropri fr christi w lord s da pref tw turn re different argument conflict rath obe simple requ god lov enough die jesu di law chang both die ord meet demand brok law ne change law penalti law break mean law immut sin follow demand ceremoni law will alwa sin make false god viol god s name break sabbath ste kill etc except disagr opinion weight plac next word god dariu s cle much need said faq think paul s comment esteem one da anoth rom probab need said accept dariu hon lord just w might equ accept esteem da alike simil b hon lord howev d like cle think s unambigu proof regul christi w first da indicat respon passag cit difficul passag actu someth else look like talk nnregul christi meeting neith explicit sa gath ever sunda w we get v piec informa noth aim answ qu act describ christian participat jew temple w christi communion serv hom obviou temple w sabbath act example christian participat unfortunate doesn t tell u da christian met hou act despite dariu confu describ act occur sunda s reason impose modern definition da start bibl text cle me word impli norm meet doesn t sa gath s paul gath break bread paul talk upcom travel s just explicit enough re convinc simil c sa first da set aside mone paul s collec now w believe gath speci hom c t disprove obv time congrega take off norm gath w expect hom reason m specif da think obv read first da ever week simp mean ever time gath w think reason we implication cle statement nt author assum reader knew christi w clh
soc.religion.christian,gt b pr gatech edu bound newsgroup soc religion christi subject re certain arrog message id apr geneva rutger edu d apr gmt send hedrick geneva rutger edu organiza georgia institute techno lin approv christi arami rutger edu rep post kilro gboro row edu aka n s sweetheart hum brain infest sin c trust limit circumstanc beg diff prop form consci c trust virtu time sure though someth materialist hum brain ma tissue posse anyth trustworth observa probab valid we discu mind anim hum half anim half spiritu mo stop speak people start interpret possibil err appear me lit we record elaborat word think tr con substatia didn t sa we interpret passage u brain we think reason draw conclusion we know brain perfect think oft lead u wrong someth u direct experi now hit purpose church nece infall interpret divine revela without church christi noth bunch little divi sect un infall thing c certain extent doctrin re fall hum think certain argu regard certain observa conclu necessari substantiat experi remind theoret ph said c nev certain measur sen interf field tr measure now experiment ph will rep although measure c nev made absolute certain able determine certain measure c made knowledge oft sufficient rend measure use enough allow evid true condi field observa therefore although mind finite suscept err compet arriv induct insight giv confid abil distingu true true ev area subject experiment method darr f provine kilro gboro row edu substanti numb talk religion misc reader read wittgenstein posting disappe understood wittgenstein disappe michael l siemon quote seem little arrog don t think bound tenei que pen que yo haya venido tra la paz la tierra venido tra la paz sino la guerra mateo vulgata latina
soc.religion.christian,atterlep vela ac oakland edu cardin ximenez newsgroup soc religion christi subject re arrog christian message id apr atho rutger edu d apr gmt send hedrick atho rutger edu organiza nation associa disorganiz lin approv christi arami rutger edu mhsu lonest utsa edu melinda hsu writ d like share thought top arrog christian look forward respon encounter christian find disma belief faith tot truth accord belief come b b word god god truth thu know truth st mak difficult discu faith hesitation christi s wa wa truth s faith ari will choice believe particul wa choice part faith part reason seem choice m sort mystifi christi might respond ll start p christi wom hir carpent build birdhouse com begin talk religion believe understand god ask y repli build birdhouse don t think melinda complain basi christi belief howev tend among christian sa answer god gave simp case believe b inerr howev hum interpretation b necessari err we hum imperfect we rememb we make mistak faith we hum we imperfect understand mind will god claim man people ex b allow u determine answer question claim we human c ful understand god s will hubri
soc.religion.christian,jsledd ssdc sa upenn edu jam sledd newsgroup soc religion christi subject proof resurec message id apr atho rutger edu d apr gmt send hedrick atho rutger edu organiza soci sci comput lin approv christi arami rutger edu min problem article post proof chr s resurrec first scriptur quotation sort reason bele justifi beleif vain might well bele quotation people bele people tr just position second log proof quot text xx yfn ysu edu fami magazine sysop subject wit proof chr s resurrec d apr gmt much delet ne centuri bod ev produc refute jesu a inde r dead probabil able perpetr hoax successful upon entire world ne centuri astronom negat end quot text period time elap event grow larg increase odd hoax discov fact long hoax perpetuat strong becom fin proof resurrec chr except spirit communion fath s matt faith belief without log proof incedent one larg stumbl block ration western m includ hope tak spirit intend rejec resurrec s occur bele want point weak log proof
soc.religion.christian,mayne d scri fsu edu bill mayne newsgroup soc religion christi subject re ancient book message id apr atho rutger edu d apr gmt send hedrick atho rutger edu organiza supercomput computation research institute lin approv christi arami rutger edu article apr atho rutger edu min kuhub cc ukan edu writ form atheist convert argu excellent qu ll anx s ca doubt mediev period esp th cent aquina flourish argu use tool everyone knew rul toda c t count people know ev basic log s rhet good argu oft indistingu po one last sent iron since man reader soc religion christi seem embarra apologist josh mcdowell c s lewi also expre rath odd sense histor mak think ma aquina da most illit knew rhet log people toda writing period seem elevat consid cream crop speak read write everyone mediev period knew rul matt uncrit accept told bill mayne ma unfair lewi prominent fall attribut li lunat lord quot man christian log fall origin context clh
soc.religion.christian,tcstev iaserv b ingr com todd steven newsgroup soc religion christi subject rebuild temple re anybod message id apr atho rutger edu d apr gmt send hedrick atho rutger edu organiza ingr lin approv christi arami rutger edu chuck petch writ now appear noth stand wa rebuild resum sacrif scriptur ind will happ last da although israeli govern will g permi start think hand god hold project read let happ brother sister time hand redemp draw ne look scriptur levit priesthood resum jew c legitimate prove levite bloodline todd steven tcstev iaserv b ingr com
soc.religion.christian,jonh david wheaton edu jonath hayward newsgroup soc religion christi subject re panthe environment message id apr atho rutger edu d apr gmt send hedrick atho rutger edu organiza wheaton college il lin approv christi arami rutger edu article apr atho rutger edu cleveland freenet edu g v cavano writ m new group maybe cov alread anybod s current emphasi environ turn unintention course panthe y adamant environment will use styrofoam t service please keep mind read post w attack environment half truth least dang complete lie complete lie will rare readi accept half truth lie subt hidd powerful off one masquerad angel light sat people loo grip treat earth someth god s intr handiwork someth health future generation ba treat respect think s go happi leave one err reject style push people opposite err therefore earth god s intr handiwork rubb god moth earth one primari love serve s two facet response care environ treat prop respect god s intr handiwork health future genera show facet one disregard thing constitute apostle paul call becom thing m po mean might save don t sa forget environ ve got import thing spend time putt foot mouth mann will destro credibil expre thing import show ultim ent creature creat show beau glor point great beau glor show ultim tapestr one man cord wov infinite tapestr god g mountain great jonath hayward climb love jonath hayward wheaton edu strength climb corinthian jhayward imsa edu
soc.religion.christian,bluelobst cmu edu david o hunt newsgroup soc religion christi subject conversion message id apr atho rutger edu d apr gmt send hedrick atho rutger edu organiza carnegie mellon pittsburgh pa lin approv christi arami rutger edu apr environment pag u michael covington aisun writ like s christian devote bit le effort bash pag figur present gospel pagan chr answ pagan lot right question unlike materialist den ne spiritu u alread answer question without turn christi case religion wha right presume lecture believe david hunt
