talk.politics.guns,path cantaloupe srv c cmu edu crabapple srv c cmu edu bb andrew cmu edu new sei cmu edu ci ohio st edu zaphod mp ohio st edu c utexa edu csc ti com tilde csc ti com mksol usenet pyron skndiv dseg ti com dillon pyron subject re high pow assault gun message id apr mksol dseg ti com lin send usenet mksol dseg ti com usenet new nntp post host skndiv dseg ti com rep pyron skndiv dseg ti com organiza ti dseg vax support referenc apr stortek com apr guin idbsu edu d thu apr gmt high pow assault gun must talk mm howitz w tr inch one germ railwa gun dillon pyron opinion expre ti dseg lewisville vax support send un otherw stat m m home texan vote robin hood we ne pyron skndiv dseg ti com solution gestur padi dm
talk.politics.guns,path cantaloupe srv c cmu edu magnesium club cc cmu edu new sei cmu edu ci ohio st edu magnu ac ohio st edu usenet in cwru edu howland reston an net spool mu edu uunet pmafire mica nsf inel gov guin goz idbsu edu betz betz goz idbsu edu andrew betz subject re gun gone good ridd message id apr guin idbsu edu send usenet guin idbsu edu usenet new mail nntp post host goz organiza sigsau f club referenc apr gnv ifa ufl edu d sun apr gmt lin article apr gnv ifa ufl edu jrm gnv ifa ufl edu writ loo s loo vote cause consid abomina matt hard tr publ opinion set rkba vote don t consid rkba abomina end fin clinton administra rkba will null void tough tit m sure sarah brad delight he r rav howev clinton publ stat like repe second amend tough tit bett discov wa make without firearm numb ca firearm abu ruin cause noth c l sword shall die we go make without like people new york c know new york c gun b utopia dream million unregist handgun new york c wa high crime r perhap know gungrabb s nightmare idaho idaho police g conce carr permit anyone without crimin record gungrabb schem foid wait period gun month ltc horr horror don t ev ne permit carr conce weapon outside c limit although ne permit conce carr automobile feel hell lot saf bo gun b dream st e g washington d c pre publ vot publ flow histor vot publ idaho staunch pro gun senator nra endor rat bu clue p surrend arm soon enough officer will around collect r use will overwhelm one time neighbor will help will consid immedi threat abstract crimin get wallet bu anoth clue million upon million pre e non ed firearm half life approach etern cosmoline exact track fed fuck bad gone wa kkk violent solution passe avoid situation encourage criminal will safe po gun control law pa protect kkk black drew betz goz idbsu edu brought termin fr st idaho outlaw right outlaw will right spook fodd fema nsa clinton gore insurrec nsc semtex neptunium terr cia mi mi kgb deuterium
talk.politics.guns,newsgroup talk politic gun talk politic misc path cantaloupe srv c cmu edu magnesium club cc cmu edu new sei cmu edu ci ohio st edu magnu ac ohio st edu usenet in cwru edu ag spool mu edu darwin sura net martha utcc utk edu frankenstein ce utk edu ve ve utkvm utk edu david ve subject re proof viabil gun control message id ve utkvm utk edu lin send usenet martha utcc utk edu usenet new system organiza univer tenne divi continu educa referenc qpbqd ntl acce digex net c otvp itl magpie linknet com d mon apr gmt alt drug alt conspir remov newsgroup line article c otvp itl magpie linknet com ne magpie linknet com ne writ nation guard call f service command present tha nation guard though defin militia statut actu reserve component unit st arm form pursu pow congre ra support armi s re cute th sa nd amend cover nation guard me essenti prohibit f govern disarm branch f govern sound like re limit f pow david ve univ tenn div cont educa info serv group pa utkvm utk edu still rememb wa laugh da push elevat shaft m beginn think don t love anymore weird al
talk.politics.guns,path cantaloupe srv c cmu edu crabapple srv c cmu edu f ece cmu edu europa eng gtefsd com howland reston an net wupost uwm edu linac att cbnewsc rat rat cbnewsc cb att com morri cat subject vancouv seattle stud critiqu organiza t distribu usa d mon apr gmt message id c wnq dv cbnewsc cb att com lin op lett dr paul h blackm research coordinat nra ila nra offici journ de sir now we u new england journ medicine s publica small scale studi relat firearm conclusion drawn quantum leap data follow announcement momentu scientif finding regul relea pre without caveat riddle conclusor paragraph oft accompani editori call att finding g least present int data howev me studi misinterpret statistic ignore belittle s studi criminologist lat effort handgun regulation crime assault homicide tale two citi j h slo et al accompan editori firearm injuri call sci two employe center disease control novemb howev insult intellig s schol field data man flaw feel compell write length call att v maj min failing particul ord author misleading cite wright et al ref support st argu restrict acce handgun substanti reduce annu r homicide wright et al fact studi reject cont author pretend vancouv seattle simil citi simil econom circumstanc histori demograph characteristic like fact citi different different demograph characteristic appe explain complete high homicide r seattle citi thr forth non hisp white non hisp white homicide rat report seattle vancouv different back ground problem circumstanc behavior v ethn minoriti explain diff homicide author pretend evaluat canada s gun law comp washington st s examine situa vancouv pri gun law tak effect happen thr year pri vancouv averag homicid p ye one eighth involv handgun ref sev year nejm article homicid p ye one eigth involv handgun sure ev m prof recogniz one must look s pri situa conclud change made diff physici conclude patient benefit eat oat br muffin da sev year cholesterol level without least s start regim author pick two medium siz citi evalu nation gun law noth c learn tin arbitrari select sample seattle appear select convienient author rath scientif reason physician call someth scientif stud involv one experiment subject one dissimil control different arbitrari select citi cho opposite scientif conclusion follow vancouv s homicide r exceed wild w citi texa el paso corpu christi aust colorado colorado spring ref author fail cle demonstr firearm handgun f common own seattle vancouv use two surrog approach pretend stud availabil firearm handgun first appl orang effort compare numb carr permit seattle numb regist handgun vancouv numb cle understat numb handgun seattle count primari protect handgun owner second howev tell noth numb handgun vancouv count non protect handgun part difficult obtain handgun leg protec registra figur me regist handgun new york c new york dai new sept comp two method suggest handgun p popula new york c comp vancouv me vancouv great prev weapon new york c second method measur gun den cook s gun prev index previou validat measure interc differenc valida cook theor ref norm second opinion sought different doct significant cook index ba average percentage firearm involve suicide homicide author ba tak measure misuse unsurprising gun misuse homicide seattle vancouv relat gun misuse homicide plu suicide divid two seattle vancouv author measur relat avail abil firearm handgun seattle vancouv author misst law washington canada neglect m signif fact washington wait period background check pri purchase handgun provision ex canadi law own carr handgun person protec author also make appe difficult get handgun leg canada actu case author ignore factor might explain differenc crime r beyond vague m penaliti provid law rough estimat cle one particul offense homicide involv firearm measure differenc numb law enforce officer aggre mak arrest gun law violation two jurisdiction arr rat offen conv rat actu sentenc impo gun relat crim violent crim without gun gun law violation incarcera rat wherea soci scientist attempt measure hold differenc author nejm tale two citi fail ev m factor relat crime control author dismi claim handgun effect mean protec un crimin kill case criminologist ref found almost american annu use handgun protec criminal u gun protec reduc liklihood crime rape robber assault will complet crimin reduc likelihood injur victim int nonethe author report numb four civili justifi homicid without firearm c le restrict seattle account report civili justifi homicid involv firearm center disease control fund stud editori prai pap ref sa appli scientif method examine focu cont betweeb advocat strict regula firearm particul handgun noth pap possib mistak scientif method sociologist criminologist vancouv seattle stud equivolent t experiment drug control hypert find two ordin look middle cla white m one ag without first tak vit sign administ experiment drug ye old giv ye old placebo tak blood pressure find young m low blood pressure announc speci article new m breakthrough nice think stud neith fund cdc print nejm since longstand anti gun bia nejm cdc make will present shodd research scientif breakthrough speci articl editorial relat firearm we obligat correct record not new media congression execut oversight activiti center disease control distortion contain handgun regulation crime assault homicid tale two citi firearm injuri call sci cle scientif standard go wayside whenev cdc new england journ medicine se opportun attack firearm own america referenc wright jd et al weapon crime viol america literature review research agenda washington d c depart justice scarff e evalua canadi gun control legisla fin report ottawa ministr solicit g canada p depart justice f bureau investiga crime unit stat uniform crime report washington d c govern print office cook pj role firearm violent crime wolfgang m wein na ed crimin viol bev hill calif sage pp kleck g crime control priv use arm force soci problem ziegenhag ea brosn d victim respon robber crime control polic crimino lizotte aj determinant complete rape assault journ quantitat crimino sayl sl kleck g rape r pap am socie crimino conv chicago merc ja houk vn firearm injuri call sci nejm gun sputt jam d wright ju issue reason fr mind fr market someone wrote statistic like bikini re sugg conce vit problem demonstrat recent entr long line scientif research purport show cau link gun availabil homicide fund f govern publish last ye new england journ medicine stud comp homicide rat seattle vancouv suggest handgun b ma reduce r homicide commun nine m doctor publish handgun regulation crime assault homicide essenti reason thr step despite man hist soci demograph similariti vancouv mark low homicide r strict gun regulation make gun le avail second step reason seem indisput overall homicide r seattle period p popua comp vancouv homicide definite common seattle qu becom author present believ although entire accur case support no claim third step reason vancouv s handgun regulation much stringent evid diff gun availabil indirect unpersua inde acknowledge direct evid point ex off two fragment inferenti data support claim gun avail seattle anybod know matt empir fact opposite true we therefore ask conclu stud believe diff gun availabil explain diff homicide rat diff gun availabil establish inde situa ev troublesome first two indirect bit evid diff numb conce weapon permit issu seattle numb restrict weapon permit issu vancouv differenc two citi permit regulation rend two number strict noncomp second bit evid cook s gun prev index stand percent seattle percent vancouv cook s index howev measure relat prev gun own v citi measur gun misuse average percentage homicid suicid involv firearm present case index show homicid suicid firearm like u seatte vancouv take cook s index measure g firearm availabil must assum proportion involve gun homicid suicid direct relat relat availabil g popula exact author seek prove assume one seek prove prove basi assump ot constitute scientif evid anyth ev we gr basi compell evid gun le common vancouv we might still qu cau author attribute seattle s high crime r high r gun own might well argu low crime homicide rat reduce motiva average citizen obtain gun word crime rat explain varia gun own vice versa fact common argu great britain s low r violent crime func na s strict gun law consequent low r gun own brit research colin greenwood found great britain enjo low rat violent crime man decad strict firearm control enact invoke ancient methodolog saw correla cause problem stud end lack direct data gun own author sa seattle vancouv simil man wa imp diff main gun availabil gun law str crime rat evident attempt establ ceteri paribu condi sound scientif analysi else equ among thing comp cle two citi simil wa clo look reveal differenc wa relev respect crime homicide rat citi close match percentage popula white percent percent seattle percent black vancouv le percent vancouv s min popula overwhelming asi although author show th two citi approximate comp half doz readi avail demograph indicator shown potenti relev sourc varia rul fact differenc raci composition two citi particul relev light stud s breakdown homicide rat accord race victim white maj homicide rat ne ident p seattle vancouv diff overall homicide rat two citi therefore due entire vast different rat among raci minoriti black observ diff homicide r hispanic methodolig complexiti rend asi comparison problemat high seattle vancouv raci minoriti much like victim homicide seattle vancouv white maj equ like slain eith c since ne initi diff homicide reat citi due exclusive differenc min group fair ask postulat diff gun availabil gun law strig matt dramat minoriti matt whit c differenti gun availabil explain black hispanic whit much like kill seattle vancouv studi unit stat incident show large consistent raci differenc gun own explanation plau disp canadi am rat pov among raci minoriti anyth relat rat drug alcohol abuse home among c s min popula c seattle run larg shelt home m w mississippi unemplo among young centr c nonwhite m unit stat usu exceed percent comp canadi percentage cruci point canada unit stat diff man wa citi popula subgroup two countri absent detail analysi ne man wa might explain part diff homicide rat gro comparison seattle vancouv else equ author stud acknowledge raci pattern homicide result complex picture acknowledge ensu complexiti seriou undercut main thrust argu also acknowledge socio econom statu probab import confound fact comparison remark black vancouv slight high me income r vancouv s popula giv evid present article po diff homicide rat seattle vancouv result great prov among seattle s raci minoriti author pa att possibil since detail informa household incom accord race avail vancouv large insurmount methodolog difficulti confront gro comparat studi sort c illustrat simple example one take u s couti compare term perv gun own crime homicide rat one find aston pattern counti gun le crime one conclude evid alone gun actu reduce crime one in variabl also tak account example hidd vari c s gun common small town rur area wherea crime big c problem researcher fail anticip vari lack appropri data examine po consequenc coud seriou misl stud hand author match two citi s min pov rat hidd variabl result impo interpret editori firearm injuri call sci accompan stud two official center disease control laud author app scientif method problem grave publ heath signif attempt draw cau conclusion nonexperiment research e scientif method anticip plau alternat explanation result tr rule absent effort result ma well seem scientif little polemic masquerad s research stud one numb recent effort emplo pract ident research design publish lead scientif journal cause concern jam d wright profe socio tulane univer research extensive rela firearm crime reason publish month except combin august septemb issue reason founda nonprofit tax exempt organiza subscrip r p ye reason founda oce park blvd suite santa monica ca
talk.politics.guns,minh lang minh inst sun jpl nasa gov newsgroup talk politic gun subject re gov t break in re minut d apr gmt organiza jet propul laborator lin distribu world message id pqijdinngaa elro jpl nasa gov referenc apr pasadena dc bofa com nntp post host x useragent nuntiu v d x xxd mon apr gmt article apr pasadena dc bofa com franceschi pasadena dc bofa com writ viet nam lt calle tri convict murd troop w sett deliberate kill innocent people time domest law enforce agenci countr adhere standard least m milit s lt calle lat acquitt troop kill people includ kid eld wom sure don t w s domest law enforce agenci countr adhere milit standard we re big trouble lai massacre cov high rank official involv acquitt minh minh lang software engine jet propul laborator instrumenta system group instrumenta sec note emplo noth said
talk.politics.guns,mike ccwf cc utexa edu strid newsgroup talk politic gun subject re gun backcountr thank d apr gmt organiza univer texa austin austin tx lin message id qt d gii geraldo cc utexa edu referenc qkcok s usenet in cwru edu qkftjinnoij cronkite cisco com b aad c e uinpla npl uiuc edu nntp post host louie cc utexa edu reim uinpla npl uiuc edu paul e reim writ lot automobile accident atleast regula tr combat got driver license take driver safe cla licen dr c must regist must least l liabil insur driv c someone else accident hmm wouldn t manditor safte cla registra own gun manditor liabil insur nice gun owner m sure other will point now none measur requir prop license c regist inspect insur safe train cla op vehicle premi go make use dub ana least make accur wa texa c dr c publ prop credential ordin civili c t carr gun leg publ save life won t ev consid registra manadator safe cla manadator liabil insur un get f law repe loc st f gun control law abridge second amend non discretion f weapon carr permit good anywhere unit stat come want ana mike ruff thine s t r d e r mike ccwf cc utexa edu self true poloniu sacrifice essenti liberti little temp safe deserve neith lib safe b franklin
talk.politics.guns,path cantaloupe srv c cmu edu crabapple srv c cmu edu f ece cmu edu europa eng gtefsd com emor swrinde zaphod mp ohio st edu moe ksu ksu edu hobb physic uiowa edu new iast edu pond cc iast edu vik vik iast edu d sorenson subject re gun talk legislat upd stat message id vik pond cc iast edu keyword gun talk ila send new new iast edu usenet new system organiza iowa st univer am ia referenc apr cbnew cb att com distribu usa d thu apr gmt lin lvc cbnew cb att com larr cipriani writ iowa firearm relat bill dead s file de du police officer carr conce remain vi pow word proce stamp work fact around st rep g liv nine mil constituent doesn t hurt eith d sorenson dod z d exnet iast edu vik iast edu isu censor read sa don t blame usenet post exot d machin meet excit unusu people flame
talk.politics.guns,path cantaloupe srv c cmu edu crabapple srv c cmu edu bb andrew cmu edu new sei cmu edu ci ohio st edu zaphod mp ohio st edu uwm edu linac att cbnewsc rat rat cbnewsc cb att com morri cat subject re gun like am expre card organiza t distribu usa d thu apr gmt message id c j km cbnewsc cb att com lin seem happ situa gett tot blown prop post referr regul patrolm c crui around c v gang member course police acce thing mention use tank time course don t s point tr make ever da go lunch alwa s cop com maj s still carr revolver anyth wrong revolv re cop gang memb couple automatic coat me semi auto handgun re go disadvantage ev train shoot range gang gang member pract shoot actu pract tak gun quick po shoot target w t bad eith univer cop st cop arm bett chicago police seem st cop don t know origin david l tennesse l chicago s crap everyda new paper think situa just tad different howev don t forget police chicago c carr just anyth w except glock approv carr gue figure cop like police chief winnetka happ let stra round mm anti gun police chief want full auto uzi patrol car perhap judge maj chicago s fin close reli weapon like revolv pref reli automat note german certain mm semi auto handgun k elite police typ w revolver don t think issue cost chicago police certain make ord least k ye presump disadvantage think borne experienc new york c s cop cop usu come top standard spl revolver ve se s w ruger beretta mm addi revolver carri chicago cop past ve se m s other se brown hi power jason
talk.politics.guns,alleyja yang earlham edu newsgroup talk politic gun subject none message id apr yang earlham edu d apr gmt referenc apr dosg distribu talk organiza earlham college richmond indiana lin article apr dosg nigel all canrem com nigel all writ pre release handgun control inc sarah brad call govern veto nra bill bayh urg follow clinton s lead st desk contact cheryl brolin handgun control inc washington april lett toda indiana gov ev bayh sarah brad wife form white house pre secret jam brad chair handgun control inc call govern veto nra back preemp legisla s b wipe ex loc gun law prohibit localiti enact future regulation govern sale po transf firearm m count gov bayh show kind polit courage president clinton show govern arkansa twice veto type speci int legisla mr brad said referr clinton s veto nra back preemp bill knew cutie sell u full blood democrat seriou folk c happ rememb we got gun rack x s c happ anywhere now get lett read de cutie one didn t vote c sincere sa unhapp nigel all toronto ontario canada nigel all canrem com canada remote system toronto ontario know s b u must tr save u rush jason alle opinion expre giv earlham college richmond alien liv pancrea alleyja yang earlham edu empire nev end
talk.politics.guns,eyc acpub duke edu emil chuck newsgroup talk politic gun subject re bill blame america first clinton strik summ repost alt rush limbaugh message id new duke edu d apr gmt referenc mvpc rqel ewc netcom com m wam umd edu send new new duke edu followup alt rush limbaugh talk politic gun distribu na organiza duke univer durham n c lin nntp post host r acpub duke edu jeddi next pg wam umd edu anheu busch writ argu sound stupid abil make gun simple metalwork ea drug dealer make wouldn t spend hundred dollar bu gun somebod else made cheap sell exorbit markup simple truth matt regard ea make gun bann gun will reduce numb new gun seriuo impede effort kill intent bu weapon show tool argu silli ev se take ana comput sci almost ever comput sci maj c write wordproce yet we comp sci major willing pa buck profession software like wordperfect don t we just write software high inconvinient gun second one get gunpowd home made gun take quick trip loc elev gun re simple make bosni muslim happ people case metalwork tool bann bosnia deep sarcasm well two cent will now resume read ridiculu post people must make liv stand comed end forward materi rubb spheroid arc beneath brilli light head hoop dream d dreamt night crowd gasp ball descend gr fond w doubt case s mind knew sw
