path cantaloupe srv cs cmu edu crabapple srv cs cmu edu bb andrew cmu edu news sei cmu edu cis ohio state edu zaphod mps ohio state edu cs utexas edu csc ti com tilde csc ti com mksol usenet from pyron skndiv dseg ti com dillon pyron subject re high power assault guns message id apr mksol dseg ti com lines sender usenet mksol dseg ti com usenet news nntp posting host skndiv dseg ti com reply to pyron skndiv dseg ti com organization ti dseg vax support references apr stortek com apr guinness idbsu edu date thu apr gmt high power assault gun why you must be talking about the mm howitzer or did you want to try a incher or one of the german railway guns dillon pyron the opinions expressed are those of the ti dseg lewisville vax support sender unless otherwise stated when i m here when i m home texans vote no on robin hood we need pyron skndiv dseg ti com solutions not gestures padi dm,talk.politics.guns
path cantaloupe srv cs cmu edu magnesium club cc cmu edu news sei cmu edu cis ohio state edu magnus acs ohio state edu usenet ins cwru edu howland reston ans net spool mu edu uunet pmafire mica nsf inel gov guinness gozer idbsu edu betz from betz gozer idbsu edu andrew betz subject re guns gone good riddance message id apr guinness idbsu edu sender usenet guinness idbsu edu usenet news mail nntp posting host gozer organization sigsauer fan club references apr gnv ifas ufl edu date sun apr gmt lines in article apr gnv ifas ufl edu jrm gnv ifas ufl edu writes you are loosing what s loosing of those who vote your cause is considered an abomination no matter how hard you try public opinion is set against the rkba i vote i don t consider rkba an abomination this is the end by the finish of the clinton administration your rkba will be null and void tough titty i m sure sarah brady would be delighted to hear your ranting and raving however clinton has not publically stated that he would like to repeal the second amendment tough titty to you you had better discover ways to make do without firearms the number of cases of firearms abuses has ruined your cause there is nothing you can do about it those who live by the sword shall die by it are we going to make do without like the people in new york city you know new york city that gun ban utopia you dream about with the millions of unregistered handguns new york city by the way has a very high crime rate perhaps you should know about a gungrabber s nightmare idaho here in idaho the police give concealed carry permits to anyone over without a criminal record there are no gungrabber schemes such as foids waiting periods gun a month or ltcs and horror of horrors you don t even need a permit to carry a concealed weapon while outside of city limits although you do need a permit for concealed carry in an automobile i feel a hell of a lot safer in boise than i would in your gun ban dream state e g washington d c the press is against you the public the voting public is against you the flow of history is against you this is it the voting public in idaho is staunchly pro gun both senators are nra endorsed a rated buy a clue pal surrender your arms soon enough officers will be around to collect them resistance is useless they will overwhelm you one at a time your neighbors will not help you they will consider you more if an immediate threat than the abstract criminal get out your wallet and buy another clue there are millions upon millions of pre i e non ed firearms out there they have a half life approaching eternity and cosmoline is not exactly tracked by the feds too fucking bad you have gone the way of the kkk violent solutions are passe avoid situations which encourage criminals then you will be as safe as possible such as it is gun control laws were passed to protect the kkk from blacks drew betz gozer idbsu edu brought into your terminal from the free state of idaho when you outlaw rights only outlaws will have rights spook fodder fema nsa clinton gore insurrection nsc semtex neptunium terrorist cia mi mi kgb deuterium,talk.politics.guns
newsgroups talk politics guns talk politics misc path cantaloupe srv cs cmu edu magnesium club cc cmu edu news sei cmu edu cis ohio state edu magnus acs ohio state edu usenet ins cwru edu agate spool mu edu darwin sura net martha utcc utk edu frankenstein ce utk edu veal from veal utkvm utk edu david veal subject re proof of the viability of gun control message id veal utkvm utk edu lines sender usenet martha utcc utk edu usenet news system organization university of tennessee division of continuing education references qpbqd ntl access digex net c otvp itl magpie linknet com date mon apr gmt alt drugs and alt conspiracy removed from newsgroups line in article c otvp itl magpie linknet com neal magpie linknet com neal writes once the national guard has been called into federal service it is under the command of the present tha national guard though defined as the militia in the statutes is actually a reserve component of the united state army and was formed pursuant to the power of congress to raise and support armies that s the really cute thing about saying the nd amendment only covers the national guard because that would mean that it essentially prohibits the federal government from disarming a branch of the federal government sounds like a real limit to federal power to me david veal univ of tenn div of cont education info services group pa utkvm utk edu i still remember the way you laughed the day your pushed me down the elevator shaft i m beginning to think you don t love me anymore weird al,talk.politics.guns
path cantaloupe srv cs cmu edu crabapple srv cs cmu edu fs ece cmu edu europa eng gtefsd com howland reston ans net wupost uwm edu linac att cbnewsc rats from rats cbnewsc cb att com morris the cat subject vancouver seattle study critiques organization at t distribution usa date mon apr gmt message id c wnq dv cbnewsc cb att com lines open letter by dr paul h blackman research coordinator for nra ila nra official journal dear sir by now we are used to the new england journal of medicine s publication of small scale studies related to firearms from which conclusions are drawn which are quantum leaps from the data followed by announcements of momentus scientific findings these are regularly released to the press without the caveats which riddle the conclusory paragraphs and often accompanied by an editorial calling attention to the findings generally while they at least present a few interesting data however meaningless the studies misinterpret statistics and ignore or belittle serious studies by criminologists the latest effort handgun regulations crime assaults and homicide a tale of two cities by j h sloan et al with the accompanying editorial firearms injuries a call for science by two employees of the centers for disease control november however is an insult to the intelligence of any serious scholar in any field and have so few data and so many flaws that i feel compelled to write at some length to call attention to various major and minor failings in no particular order the authors misleadingly cite wright et al ref to support the statement that some have argued that restricting access to handguns could substantially reduce our annual rate of homicide wright et al in fact studied and rejected that contention the authors pretended that vancouver and seattle are very similar cities with similar economic circumstances histories demographic characteristics and the like in fact the cities are very different with very different demographic characteristics which appear to explain completely the higher homicide rate in seattle both cities are over three forths non hispanic white and the non hispanic white homicide rates are reported to be the same in seattle and vancouver it is the different back grounds problems circumstances and behaviors of the various ethnic minorities which explain the difference in homicide the authors pretend they are evaluating canada s gun law compared to washington state s but they do not examine at all the situation in vancouver prior to the gun law taking effect in as it happens in the three years prior to that vancouver averaged homicides per year one eighth involving handguns ref and in the seven years of the nejm article there were homicides per year one eigth involving handguns surely even the medical profession recognizes that one must look to see the prior situation was before concluding that a change made a difference would a physician conclude that a patient was benefiting from eating oat bran muffin each day for seven years because his cholesterol level was without at least seeing if it was before he started the regimen the authors pick two medium sized cities to evaluate a national gun law nothing can be learned from such a tiny and arbitrarily selected sample seattle appears to have been selected because it was convienient for the authors rather than for any scientific reason would physicians call something a scientific study which involved one experimental subject and one dissimilar control had different arbitrarily selected cities been chosen opposite scientific conclusions would follow vancouver s homicide rate exceeds that of such wild west cities in texas as el paso corpus christi austen and in colorado colorado springs ref the authors fail to clearly demonstrate that firearms or handguns are far more commonly owned in seattle than in vancouver they use two surrogate approaches in pretending to study the availability of firearms handguns the first is an apples and oranges effort to compare the number of carry permits in seattle to the number of registered handguns in vancouver but the number clearly understates the number of handguns in seattle and counts primarily protective handgun owners the second however tells nothing about the number of handguns in vancouver and counts non protective handguns for the most part where is it difficult to obtain handguns legally for protection registration figures are meaningless there are registered handguns in new york city new york daily news sept comparing the two that method suggests about handguns per population in new york city compared to in vancouver meaning vancouver has a greater prevalence of weapons than new york city the second method of measuring gun density is cook s gun prevalence index a previously validated measure of intercity differences but the validation was by cook of his own theory ref normally second opinions are sought from a different doctor more significantly the cook index is based on the average of the percentage of firearms involvement in suicide and homicide so the authors are basically taking a measure of misuse unsurprisingly gun misuse in homicide in seattle in vancouver is related to gun misuse in homicide plus suicide divided by two in seattle in vancouver the authors are not measuring the relative avail ability of firearms or of handguns in seattle and vancouver the authors misstate the laws of both washington and canada they neglect to mention the significant fact that washington has a waiting period and background check prior to the purchase of a handgun and that provisions exist in canadian law for owning and carrying handguns for personal protection the authors also make it appear that it is more difficult to get a handgun legally in canada than is actually the case the authors ignore all other factors which might explain the differences in crime rate beyond some vague mention of the penalities provided by law and the roughest of estimates of clearence for one particular offense homicide involving a firearm there is no measure of the differences in the number of law enforcement officers their aggressiveness in making arrests for gun law violations in the two jurisdictions arrest rates for other offenses conviction rates actual sentences imposed for gun related crimes violent crimes without guns or gun law violations or incarceration rates whereas social scientists would attempt to measure and hold for such differences the authors of the nejm tale of two cities fail even to mention most factors related to crime control the authors dismiss claims that handguns are an effective means for protection unless the criminal is killed such is not the case criminologists ref have found that almost americans annually use handguns for protection from criminals and that using a gun for protection reduces the liklihood that a crime rape robbery assault will be completed by the criminal and reduces the likelihood of injury to the victim it is interesting nonetheless that the authors reported the same number four of civilian justifiable homicides without firearms in each city but that less restrictive seattle accounted for of the reported civilian justifiable homicides involving firearms the centers for disease control which funded the study editorially praised the paper ref saying it applied scientific methods to examine a focus of contention betweeb advocates of stricter regulation of firearms particularly handguns there is nothing in the paper which could possibly be mistaken for scientific methods by a sociologists or criminologists the vancouver seattle study is the equivolent of testing an experimental drug to control hypertension by finding two ordinary looking middle class white males one aged and the other and without first taking their vital signs administering the experimental drug to the year old while giving the year old a placebo then taking their blood pressure and on finding the younger man had a lower blood pressure announcing in a special article a new medical breakthrough it would be nice to think that such a study would neither be funded by the cdc or printed by the nejm since the longstanding anti gun biases of the nejm and the cdc make them willing to present shoddy research as scientific breakthroughs in special articles and editorials relating to firearms we are obligated to correct the record by notifying the news media and those with congressional and executive oversight over the activities of the centers for disease control about the distortions contained in handgun regulations crime assaults and homicides a tale of two cities and firearm injuries a call for science clearly all scientific standards go by the wayside whenever the cdc and the new england journal of medicine seize an opportunity to attack firearms ownership in america references wright jd et al weapons crime and violence in america a literature review and research agenda washington d c department of justice scarff e evaluation of the canadian gun control legislation final report ottawa ministry of the solicitor general of canada p department of justice federal bureau of investigation crime in the united states uniform crime reports washington d c government printing office cook pj the role of firearms in violent crime in wolfgang m weiner na eds criminal violence beverly hills calif sage pp kleck g crime control through the private use of armed force social problems ziegenhagen ea brosnan d victim responses to robbery and crime control policy criminology lizotte aj determinants of completeing rape and assault journal of quantitative criminology sayles sl kleck g rape and resistance paper at the american society of criminology convention chicago mercy ja houk vn firearm injuries a call for science nejm guns and sputter by james d wright from july issue of reason free minds free markets someone once wrote statistics are like a bikini what they real is suggestive but what they conceal is vital the problem is demonstrated by the most recent entry in a long line of scientific research purporting to show a causal link between gun availability and homicide funded by the federal government and published last year in the new england journal of medicine the study compared homicide rates in seattle and vancouver and suggested that a handgun ban may reduce the rate of homicide in a community the nine medical doctors who published handgun regulations crime assaults and homicide essentially reasoned in three steps despite many historical social and demographic similarities vancouver has a markedly lower homicide rate because its stricter gun regulations make guns less available the second step in their reasoning seems indisputable the overall homicide rate in seattle for the period was per popuation compared with in vancouver homicide is definitely more common in seattle the question then becomes why the authors present a believable although not entirely accurate case to support the notion as claimed in the third step of their reasoning that vancouver s handgun regulations are much more stringent but their evidence on the difference in gun availabilty is indirect and unpersuasive indeed they acknowledge that direct evidence on the point does not exist they offer two fragments of inferential data in support of the claim that guns are more available in seattle but for all anybody knows as a matter of empirical fact the opposite could be true we are therefore being asked at the conclusion of the study to believe that a difference in gun availability explains the difference in homicide rates when a difference in gun availability has not itself been established indeed the situation is even more troublesome the first of the two indirect bits of evidence is a difference between the number of concealed weapons permits issued in seattle and the number of restricted weapons permits issued in vancouver differences between the two cities in the permit regulations render these two numbers strictly noncomparable the second bit of evidence is cook s gun prevalence index which stands at percent for seattle but only percent for vancouver cook s index however does not measure the relative prevalence of gun ownership in various cities it measures gun misuse it is an average of the percentage of homicides and suicides involving firearms in the present case the index shows only that in homicides and suicides firearms are more likely to be used in seatte than in vancouver to take cook s index as a measure of general firearms availability it must be assumed that the proportional involvement of guns in homicides and suicides is directly related to their relative availability in the general population but this is exactly what the authors are seeking to prove to assume what one is seeking to prove then to prove it on the basis of that assumption does ot constitute scientific evidence for anything even if we were to grant on the basis of no compelling evidence that guns are less common in vancouver we might still question what causes what the authors attribute seattle s higher crime rate to a higher rate of gun ownership but it might well be argued that low crime or homicide rates reduce the motivation for average citizens to obtain guns in other words that crime rates explain the variation in gun ownership not vice versa in fact it was once commonly argued that great britain s low rate of violent crime was a function of that nation s strict gun laws and the consequent low rate of gun ownership until british researcher colin greenwood found that great britain had enjoyed low rates of violent crime for many decades before strict firearms controls were enacted to invoke an ancient methodological saw correlation is not cause nor do the problems with this study end with its lack of direct data on gun ownership the authors say seattle and vancouver are similar in many ways implying that they differ mainly in gun availability gun law stringency and crime rates this is an evident attempt to establish the ceteris paribus condition of a sound scientific analysis that all else is equal among things being compared clearly the two cities are similar in some ways but a closer look reveals differences in ways that are relevant to their respective crime or homicide rates the cities are closely matched in what percentage of their population is white percent and percent but seattle is about percent black while vancouver is less than percent vancouver s minority population is overwhelmingly asian so although the authors show that th two cities are approximately comparable on a half dozen readily available demographic indicators they have not shown that all potentially relevant sources of variation have been ruled out in fact the differences in racial compositions of the two cities is particularly relevant in light of the study s breakdown of homicide rates according to the race of the victim for the white majority the homicide rates are nearly identical per in seattle in vancouver the differing overall homicide rates in the two cities are therefore due entirely to vastly different rates among racial minorities for blacks the observed difference in homicide rate is to and for hispanics to methodoligical complexities render the asian comparison problematic but it too is higher in seattle than in vancouver racial minorities are much more likely to be the victims of homicide in seattle than in vancouver the white majority is equally likely to be slain in either city since the nearly initial difference in homicide reates between the cities is due exclusively to or differences between minority groups it is fair to ask why postulated difference in gun availability or gun law strigency would matter so dramatically to minorities but not matter at all to whites can differential gun availability explain why blacks and hispanics but not whites are so much more likely to be killed in seattle than in vancouver studies in the united states incidentally do not show large or consistent racial differences in gun ownership or are other explanations more plausible could the disparity between canadian and american rates of poverty among racial minorities have anything to do with it what are the relative rates of drug or alcohol abuse of homelessness among each cty s minority population the city of seattle runs the largest shelter for homeless men west of the mississippi unemployment among young central city nonwhite men in the united states usually exceeds percent what is the comparable canadian percentage the crucial point is that canada and the united states differ in many ways as do cities and population subgroups with the two countries absent more detailed analysis nearly any of these many ways might explain part or all of the difference in homicide rates in gross comparisons such as those between seattle and vancouver all else is not equal the authors of this study acknowledge that racial patterns in homicide result in a complex picture they do not acknowledge that the ensuing complexities seriously undercut the main thrust of their argument they also acknowledge that socio economic status is probably an important confounding factor in our comparison remarking further that blacks in vancouver had a slightly higher mean income in than the rest of vancouver s population given the evidence presented in the article it is possible that all of the difference in homicide rates between seattle and vancouver results from greater proverty among seattle s racial minorities but the authors pay no further attention to this possibility since detailed information about household incomes according to race is not available for vancouver the largely insurmountable methodological difficulties confronted in gross comparative studies of this sort can be illustrated with as simple example if one were to take all u s couties and compare them in terms of pervalence of gun ownership and crime or homicide rates one would find an astonishing pattern counties with more guns have less crime would one conclude from this evidence alone that guns actually reduce crime or would one insist that other variables also be taken into account in this example the hidden variable is city size guns are more common in small towns and rural areas whereas crime is a big city problem if researchers failed to anticipate this variable or lacked the appropriate data to examine its possible consequences they coud be very seriously misled in the study at hand the authors matched two cities for size but not for minority poverty rates or other hidden variables and their results are impossible to interpret in the editorial firearm injuries a call for science accompanying the study two officials from the centers for disease control lauded the authors for applying scientific methods to a problem of grave public heath significance but in attempting to draw causal conclusions from nonexperimental research the essence of scientific method is to anticipate plausible alternative explanations for the results and try to rule them out absent such effort the results may well seem scientific but are little more than polemics masquerading as serious research that this study is but one of a number of recent efforts all employing practical identical research designs and published in leading scientific journals is cause for further concern james d wright is professor of sociology at tulane university he has researched extensively on the relationship of firearms and crime reason published monthly except combined august september issue by the reason foundation a nonprofit tax exempt organization subscription rate per year reason foundation ocean park blvd suite santa monica ca,talk.politics.guns
from minh lang minh inst sun jpl nasa gov newsgroups talk politics guns subject re gov t break ins re minutes date apr gmt organization jet propulsion laboratory lines distribution world message id pqijdinngaa elroy jpl nasa gov references apr pasadena dc bofa com nntp posting host x useragent nuntius v d x xxdate mon apr gmt in article apr pasadena dc bofa com franceschi pasadena dc bofa com writes in viet nam lt calley was tried and convicted of murder because his troops in a war setting deliberately killed innocent people it is time that the domestic law enforcement agencies in this country adhere to standards at least as moral as the military s no lt calley was later acquitted his troops killed people including kids elderly and women i sure don t want to see the domestic law enforcement agencies in this country adhere to those military standards if they did we re all in big trouble the my lai massacre was covered up by high ranking officials and all who were involved were acquitted minh minh lang software engineer jet propulsion laboratory instrumentation systems group instrumentation section note my employer has nothing to do with what i said here,talk.politics.guns
from mikey ccwf cc utexas edu strider newsgroups talk politics guns subject re guns in backcountry no thanks date apr gmt organization the university of texas at austin austin tx lines message id qt d gii geraldo cc utexas edu references qkcok s i usenet ins cwru edu qkftjinnoij cronkite cisco com b aad c e uinpla npl uiuc edu nntp posting host louie cc utexas edu reimer uinpla npl uiuc edu paul e reimer writes there are a lot of automobile accidents but atleast there is some regulation to try to combat this when i got my drivers license i had to take a drivers safety class i have to be licensed to drive my car must be registered i must at least where i live have liability insurance on both myself driving and my car if someone else had an accident with it hmm wouldn t manditory saftey classes registration of both the owner and gun and manditory liability insurance be nice for gun owners as i m sure others will have pointed out to you by now none of the above measures are required for you on your own property you do not have to have a license your car does not have to be registered or inspected and you do not have to have insurance or safety training classes when you own and operate that vehicle on your own premises if you are going to make use of this dubious analogy at least make it accurate and by the way in texas you can drive a car in public with the proper credentials but an ordinary civilian can t carry a gun legally in public to save his her life so i won t even consider registration manadatory safety classes or manadatory liability insurance unless i get a federal law repealing all local state and federal gun control laws which abridge the second amendment and a non discretionary federal weapons carry permit good anywhere in the united states come on you wanted the analogy mike ruff this above all to thine own s t r i d e r mikey ccwf cc utexas edu self be true polonius those who would sacrifice essential liberties for a little temporary safety deserve neither liberty nor safety b franklin,talk.politics.guns
path cantaloupe srv cs cmu edu crabapple srv cs cmu edu fs ece cmu edu europa eng gtefsd com emory swrinde zaphod mps ohio state edu moe ksu ksu edu hobbes physics uiowa edu news iastate edu ponderous cc iastate edu viking from viking iastate edu dan sorenson subject re gun talk legislative update for states message id viking ponderous cc iastate edu keywords gun talk ila sender news news iastate edu usenet news system organization iowa state university ames ia references apr cbnews cb att com distribution usa date thu apr gmt lines lvc cbnews cb att com larry cipriani writes iowa all firearm related bills are dead senate file dealing with off duty police officers carrying concealed remains viable the power of the word processor and a stamp at work the fact that around here the state rep generally lives no more than nine miles from any constituent doesn t hurt either dan sorenson dod z dan exnet iastate edu viking iastate edu isu only censors what i read not what i say don t blame them usenet post to exotic distant machines meet exciting unusual people and flame them,talk.politics.guns
path cantaloupe srv cs cmu edu crabapple srv cs cmu edu bb andrew cmu edu news sei cmu edu cis ohio state edu zaphod mps ohio state edu uwm edu linac att cbnewsc rats from rats cbnewsc cb att com morris the cat subject re my gun is like my american express card organization at t distribution usa date thu apr gmt message id c j km cbnewsc cb att com lines what seems to be happening here is the situation getting totally blown out of proportion in my post i was referring to your regular patrolman in a car cruising around the city vs gang members of course the police have access to the things that you mentioned but do they use tanks and such all of the time of course they don t and that s the point i was trying to make every day when i go out to lunch i always see cops coming in the majority that i see are still carrying revolvers not that there is anything wrong with a revolver but if you re a cop that is up against some gang member with a couple of automatics in his coat i mean semi auto handguns you re going to be at a disadvantage even with training i have been at a shooting range where gang gang members were practicing shooting they were actually practicing taking out their guns as quick as possible and shooting at the target and they weren t doing too badly either the university cops here who are are state cops are armed better than the chicago police it seems most state cops are i don t know where you are originally from david but you live in tennesse and i live in chicago and see this crap everyday on the news and in the papers i think the situation is just a tad different here than there however don t forget that the police in chicago can carry just about anything they want except for the glock which is not approved for carry guess they figure all cops are like the police chief of winnetka who happened to let off a stray round of mm this is the same anti gun police chief that wanted full auto uzis for his patrol cars perhaps in the judgement of the majority of chicago s finest a close to reliable weapon like a revolver is preferable to a reliable automatic i note that in germany where certainly the mm semi auto handgun is king some of the more elite police types want revolvers i don t think the issue is cost because chicago police certainly make on the order of at least k year your presumption of disadvantage i think is not borne out by the experiences of new york city s cops there the cops usually come out on top with their standard spl revolvers i ve seen s ws rugers and beretta mms in addition to the revolvers carried by chicago cops in the past i ve seen m s others have seen browning hi powers jason,talk.politics.guns
from alleyja yang earlham edu newsgroups talk politics guns subject none message id apr yang earlham edu date apr gmt references apr dosgate distribution talk organization earlham college richmond indiana lines in article apr dosgate nigel allen canrem com nigel allen writes here is a press release from handgun control inc sarah brady calls on governor to veto nra bill bayh urged to follow clinton s lead to state desk contact cheryl brolin of handgun control inc washington april in a letter today to indiana gov evan bayh sarah brady wife of former white house press secretary james brady and chair of handgun control inc called on the governor to veto nra backed preemption legislation s b which would wipe out existing local gun laws and prohibit localities from enacting future regulations governing the sale possession or transfer of firearms i m counting on gov bayh to show the same kind of political courage president clinton showed as governor of arkansas when he twice vetoed this type of special interest legislation mrs brady said referring to clinton s veto of nra backed preemption bills in and i knew that cutie would sell us out full blooded democrat he is seriously folks if it can happen here remember we all got gun racks on our x s it can happen anywhere now to get that letter ready dear cutie as one who didn t vote for you i can sincerely say i am unhappy nigel allen toronto ontario canada nigel allen canrem com canada remote systems toronto ontario those who know what s best for us must try to save us from ourselves rush jason alley the opinions expressed were given to me earlham college richmond in by aliens living in my pancreas alleyja yang earlham edu the empire never ended,talk.politics.guns
from eyc acpub duke edu emil chuck newsgroups talk politics guns subject re bill blame america first clinton strikes again summary repost from alt rush limbaugh message id news duke edu date apr gmt references mvpc rqel ewc netcom com mar wam umd edu sender news news duke edu followup to alt rush limbaugh talk politics guns distribution na organization duke university durham n c lines nntp posting host red acpub duke edu jeddi next pg wam umd edu anheuser busch writes this argument sounds very stupid if the ability to make guns from simple metalworking was easy then drug dealers would make their own wouldn t they why spend hundreds of dollars buying a gun that somebody else made cheap and is selling it to you at an exorbitant markup the simple truth of the matter is that regardless of how easy it is to make guns banning guns will reduce the the number of new guns and seriuosly impede the efforts of a killer intent on buying a weapon to show why the tools argument is the silliest i have ever seen take an analogy from computer science almost every computer science major can write a wordprocessor yet we comp sci majors would willingly pay to bucks for a professional software like wordperfect why don t we just all write our own software because it is highly inconvinient same with guns secondly how does one get this gunpowder for the home made gun take a quick trip to the local eleven if guns were really that simple to make the bosnian muslims would be very happy people or is it the case that metalworking tools are banned in bosnia deep sarcasm well this is my two cents i will now resume reading all these ridiculus post from people who must make their living doing stand up comedy end of forwarded material and so the rubber spheroid arced beneath the brilliant lights headed for a hoop of dreams he d dreamt of all those nights the crowd gasped as the ball descended would it grant their fondest wish there was no doubt in casey s mind he knew it was a swish,talk.politics.guns
